Unnamed: 0,HLM002,HLM004,HLM007,HLM009,HLM010,HLM013,HLM014,HLM016,HLM017,HLM018,HLM025,HLM035,HLM036,HLM042,HLM044,HLM044.1,HLM048,HLM049,HLM051,HLM052,HLM057,HLM059,HLM062,HLM062.1,HLM063,HLM065,HLM067,HLM068,HLM069,HLM072,HLM073,HLM074,HLM074.1,HLM075,HLM076,HLM078,HLM080,HLM081,HLM082,HLM083,HLM085,HLM086,HLM087,HLM090,HLM096,HLM097,HLM097.1,HLM100,HLM109,HLM110,HLM112,HLM114,HLM116,HLM118,HLM119,HLM120,HLM122,HLM123,HLM124,HLM127,HLM130,HLM132,HLM135,HLM136,HLM137,HLM138,HLM140,HLM141,HLM142,HLM143,HLM144,HLM145,HLM146,HLM147,HLM148,HLM152,HLM155,HLM157,HLM161,HLM162,HLM163,HLM165,HLM166,HLM171,HLM172,HLM173,HLM174,HLM175,HLM176,HLM178,HLM179,HLM180,HLM183,HLM184,HLM184.1,HLM186,HLM187,HLM188,HLM189,HLM190
ENSG00000228037,24,2,88,3,17,10,0,0,0,36,0,254,53,47,17,0,6,0,1,5,0,0,0,38,14,15,1,31,0,4,40,53,49,41,0,2,7,0,0,49,2,18,19,52,0,23,6,0,0,2,0,27,0,1,1,23,0,4,0,11,0,27,43,10,0,11,5,0,7,19,2,27,30,8,7,3,23,55,0,206,8,5,6,12,0,29,6,57,24,15,11,0,0,7,20,38,0,7,20,0
ENSG00000279928,28,7,58,0,0,47,3,9,6,4,0,0,0,9,14,5,27,15,0,4,0,0,0,0,2,5,0,4,2,18,66,5,0,18,0,0,0,34,6,0,4,9,6,0,1,44,9,7,107,0,0,29,8,0,3,0,61,0,35,0,36,0,9,19,4,32,52,0,42,0,5,0,25,0,21,0,57,45,21,0,12,0,31,7,2,40,17,59,1,12,4,0,46,99,15,49,55,50,37,0
ENSG00000279928,26,0,13,5,0,24,4,24,0,0,0,82,48,4,0,0,26,29,0,2,49,5,14,0,5,0,3,33,14,0,15,35,31,0,7,0,6,50,46,6,2,0,1,40,66,39,0,2,56,7,0,34,0,15,3,52,6,6,0,10,76,0,18,6,0,12,0,0,27,9,0,9,0,15,54,18,123,57,8,0,5,8,0,4,0,0,13,0,0,2,20,7,134,11,21,0,0,19,0,27
ENSG00000228037,0,0,152,17,0,0,1,18,0,117,8,47,0,0,6,7,3,34,1,1,24,1,7,3,5,23,0,0,0,15,0,0,31,21,3,0,1,9,27,66,20,0,8,0,66,3,0,0,177,0,25,70,30,1,0,74,0,2,44,0,41,0,0,0,22,0,29,59,17,25,9,6,0,0,71,14,0,0,0,0,10,43,17,0,1,30,7,23,17,0,17,20,182,0,0,16,32,16,0,0
ENSG00000228037,20,0,32,8,0,7,5,16,0,17,0,0,1,20,2,0,0,0,3,2,17,14,1,22,0,0,0,32,9,0,13,0,31,48,4,14,4,18,16,39,0,15,0,0,0,11,6,12,0,0,14,5,7,5,0,80,20,1,10,0,47,2,10,10,0,6,79,23,0,43,9,0,69,5,52,0,0,0,0,0,7,5,37,10,9,29,13,129,5,4,19,47,0,51,0,3,15,8,0,7
ENSG00000142611,54,19,133,8,0,0,2,38,0,0,3,55,0,0,0,1,19,67,0,1,19,0,3,0,12,10,12,0,0,5,30,30,0,17,0,4,14,23,28,20,10,18,4,0,28,3,25,8,37,2,41,15,0,0,0,79,35,0,24,0,0,18,0,13,29,3,63,16,19,0,0,46,22,2,0,36,35,12,23,150,4,17,17,0,6,6,0,91,6,4,19,36,70,92,12,0,43,0,9,9
ENSG00000157911,0,0,154,6,0,31,1,22,8,0,0,36,43,0,7,2,0,46,0,0,0,11,3,0,0,12,1,10,5,2,11,85,10,0,4,0,11,36,32,0,11,9,15,1,16,0,0,17,24,0,0,0,0,4,7,0,17,3,24,7,0,3,15,2,0,20,29,32,8,2,0,36,0,3,0,1,0,0,0,0,10,4,0,0,20,5,0,35,11,8,6,5,0,1,0,0,68,0,27,0
ENSG00000157911,0,0,0,3,26,15,1,5,0,0,7,100,29,14,0,1,0,27,0,7,0,9,1,29,13,1,0,19,0,15,0,0,41,0,1,5,7,52,48,0,0,7,0,8,74,17,3,3,0,0,6,21,0,2,2,21,13,0,3,0,13,6,16,4,40,0,25,20,0,72,0,5,0,17,0,3,89,0,14,0,14,0,35,18,0,32,16,8,6,19,10,10,0,14,1,26,0,4,0,0
ENSG00000157911,0,29,49,7,10,10,0,0,5,81,0,61,85,0,3,4,20,6,0,0,17,5,0,0,3,3,7,0,0,6,14,0,4,0,17,0,0,0,0,22,3,4,0,36,0,16,28,11,0,2,11,0,7,4,2,0,28,3,14,13,15,2,34,5,21,67,9,0,8,0,0,0,24,0,0,28,47,33,12,50,0,0,0,0,0,18,3,34,0,14,0,5,0,82,20,23,70,5,0,33
ENSG00000279928,29,46,21,6,35,33,0,29,6,0,0,71,101,21,0,2,13,58,0,1,0,0,0,14,0,0,1,35,15,0,0,0,0,25,0,0,0,0,9,0,13,25,0,18,29,18,14,8,0,0,6,0,11,8,2,65,0,1,23,5,43,11,5,15,10,14,53,39,0,0,0,0,14,3,42,0,36,124,8,91,0,10,0,0,0,18,5,44,20,0,13,26,0,0,1,14,22,23,0,1
ENSG00000279928,0,0,123,5,4,13,0,14,21,4,0,54,83,12,1,0,0,27,0,0,0,0,12,15,16,10,3,22,12,2,68,116,0,0,0,0,6,0,18,20,4,0,0,41,0,13,5,0,0,0,20,52,21,6,5,105,0,2,52,0,40,0,27,13,18,15,14,12,6,40,5,17,12,13,0,0,0,0,4,0,9,0,8,43,9,0,5,3,20,7,16,34,0,0,0,17,0,32,1,45
ENSG00000284616,20,35,224,0,9,12,2,0,0,0,0,120,63,8,0,4,20,0,3,1,7,9,5,21,2,8,0,6,2,11,26,24,15,4,0,0,0,1,48,31,0,5,0,9,0,12,0,3,41,2,9,0,25,16,0,95,35,0,4,2,0,0,0,24,0,0,63,0,27,24,6,0,0,0,0,23,23,28,2,47,0,7,18,11,0,23,18,0,0,0,5,21,114,89,9,0,3,25,9,0
ENSG00000142611,14,0,276,0,24,21,3,1,1,108,0,38,79,0,0,2,0,0,1,5,0,19,3,0,0,7,0,0,0,3,27,138,17,17,0,0,9,0,35,31,12,9,13,10,82,0,0,1,50,0,47,29,11,18,4,107,18,5,29,15,0,14,4,5,59,72,31,40,7,0,4,16,39,4,33,0,83,65,18,12,5,18,15,38,17,43,0,0,9,10,0,0,32,0,8,0,30,0,40,32
ENSG00000142611,0,19,114,2,10,0,0,11,12,92,2,0,0,2,0,0,23,0,3,0,5,15,8,0,22,1,4,0,0,0,49,0,23,6,7,17,2,13,2,4,3,7,11,46,0,37,3,0,0,0,23,23,30,0,2,31,34,0,47,5,0,1,1,11,38,0,25,37,0,0,4,10,0,1,45,6,89,28,8,57,0,0,25,29,0,28,17,0,0,4,11,0,16,0,33,0,9,9,0,18
ENSG00000142611,0,0,1,0,83,37,0,4,4,9,3,0,57,0,0,1,7,31,0,2,9,0,0,10,0,7,2,0,13,2,0,19,21,1,1,0,9,0,39,38,10,4,13,0,58,0,2,12,85,0,0,52,23,0,5,150,13,0,0,0,36,8,0,0,0,43,35,80,28,45,0,19,31,2,63,0,47,38,0,100,7,0,24,2,0,10,0,66,21,7,0,35,84,52,0,27,66,25,0,80
ENSG00000142611,19,34,43,0,51,34,0,11,7,123,3,66,47,47,2,4,0,72,0,3,0,10,2,0,20,5,9,11,1,10,17,122,0,8,1,0,3,0,47,47,7,10,20,12,108,10,28,9,18,3,31,46,22,17,3,32,18,1,33,0,44,28,10,21,33,41,0,35,0,31,2,3,32,4,26,3,0,59,0,0,0,0,0,16,0,21,12,0,9,9,29,0,72,39,8,0,24,9,0,21
ENSG00000284616,0,0,0,0,16,58,2,20,10,0,2,0,92,14,5,0,0,65,1,0,6,14,0,7,32,5,0,0,2,21,0,64,3,0,11,0,14,0,0,0,0,0,0,0,0,0,1,0,13,2,0,55,3,2,2,59,0,2,10,6,38,2,47,0,0,75,40,4,35,0,0,12,16,0,0,5,0,0,0,75,0,5,0,0,3,9,9,41,21,3,5,56,222,18,15,29,65,4,0,12
ENSG00000284616,1,12,225,0,0,13,2,17,1,0,7,0,0,5,6,6,3,11,1,2,21,15,0,0,0,6,9,5,3,0,0,41,0,55,0,4,0,47,0,0,0,0,6,28,63,20,0,0,0,2,7,26,28,0,0,148,0,4,0,8,63,9,9,3,36,13,0,0,0,23,1,29,0,6,93,28,26,36,4,49,15,40,30,8,13,28,28,76,13,0,23,32,58,0,19,43,28,0,0,0
ENSG00000228037,21,33,0,13,19,0,3,23,9,149,3,155,68,0,0,2,31,0,0,0,25,16,0,22,17,5,12,39,6,1,38,0,0,70,10,14,15,48,54,32,2,16,6,4,27,0,21,5,89,0,12,32,0,15,0,0,67,0,32,20,63,0,13,19,17,94,24,0,46,11,6,6,15,4,0,4,42,0,2,0,3,0,0,0,24,2,0,46,15,0,2,6,0,0,37,4,0,24,0,65
ENSG00000228037,51,29,19,0,30,27,0,0,13,0,0,90,0,0,9,3,0,29,0,0,70,8,0,0,0,0,9,38,0,11,16,30,28,29,3,11,22,11,4,3,0,12,0,16,64,10,0,0,0,2,0,0,20,18,3,97,30,0,0,23,0,10,29,17,0,0,23,27,9,5,10,12,0,0,0,14,6,19,9,70,0,27,33,3,11,7,0,0,3,6,5,82,18,18,19,23,0,0,2,19
ENSG00000284616,26,4,8,0,0,0,0,0,8,77,0,0,0,14,0,10,12,6,1,1,0,0,4,0,0,0,0,0,1,7,36,13,0,29,2,6,4,0,0,23,0,0,24,5,0,34,4,0,38,0,25,25,0,4,0,129,38,4,36,0,0,8,27,0,5,0,33,43,2,66,0,25,19,6,8,0,62,0,18,14,13,6,0,0,0,42,14,59,24,0,5,1,42,11,20,10,7,2,13,17
ENSG00000284616,28,13,30,0,0,10,0,3,4,26,5,92,54,60,5,1,10,0,0,0,55,0,14,34,0,4,8,11,11,0,18,47,29,13,0,1,0,53,0,15,2,17,0,16,0,51,24,0,0,2,38,29,0,10,4,81,0,4,40,21,72,0,11,13,38,44,33,0,18,0,12,0,0,0,0,3,66,0,5,111,5,0,34,0,2,19,0,30,0,0,18,0,0,86,9,1,0,0,0,14
ENSG00000228037,34,2,90,11,24,15,0,27,2,119,11,89,0,0,0,5,0,33,0,0,0,0,12,32,0,20,0,0,5,0,11,0,22,0,0,3,0,0,68,0,16,0,3,20,21,28,0,15,0,4,41,16,15,23,0,7,0,5,34,11,57,11,0,7,20,45,0,0,18,61,4,0,0,7,39,0,54,14,8,86,0,22,8,18,13,35,0,0,0,4,4,25,0,3,7,3,14,0,13,33
ENSG00000279928,56,49,141,0,42,0,2,13,7,83,0,0,37,0,0,0,8,44,2,4,78,24,9,16,3,0,16,10,10,0,15,17,0,74,0,3,0,61,62,27,0,0,1,0,31,17,0,0,0,0,0,55,0,0,0,36,36,6,32,13,11,0,17,0,5,46,27,35,29,2,4,0,0,16,103,7,59,0,1,113,3,21,19,47,1,29,8,52,0,0,4,0,0,22,3,20,29,17,7,47
ENSG00000228037,10,0,0,31,8,19,1,3,0,7,2,0,22,73,0,0,7,96,0,0,38,0,5,0,0,17,11,16,6,0,17,121,0,0,8,0,0,84,33,0,0,4,15,3,0,44,12,0,100,0,50,25,30,16,0,8,35,0,23,19,31,5,42,2,13,156,0,41,0,29,14,0,0,8,0,19,34,0,10,0,16,9,6,0,18,0,14,49,10,9,14,35,10,54,36,34,45,6,0,0
ENSG00000142611,21,23,183,1,0,0,0,6,11,16,0,79,110,0,0,5,5,64,1,2,36,19,6,0,0,0,1,40,4,2,17,86,18,28,15,0,0,0,77,0,0,1,9,6,105,0,0,5,0,0,25,31,35,7,0,27,28,2,89,1,91,18,0,0,16,0,82,26,21,0,10,0,38,8,24,11,36,0,4,22,13,9,7,0,0,0,0,0,0,2,8,4,93,25,0,26,0,26,11,14
ENSG00000284616,17,11,169,3,8,0,0,8,0,0,2,61,0,41,0,3,0,18,3,0,0,13,1,0,0,0,4,17,11,23,26,91,1,2,6,8,0,30,37,19,0,7,0,33,34,37,8,0,60,0,0,32,1,0,0,33,29,2,47,13,7,0,0,10,51,0,0,0,10,19,10,0,35,4,75,0,50,63,13,15,0,0,17,0,12,0,0,0,12,23,15,0,181,48,23,4,39,30,6,21
ENSG00000284616,27,15,139,9,27,0,1,0,0,49,15,70,56,0,3,0,0,42,1,0,0,3,0,0,0,6,0,12,0,0,0,91,12,0,7,7,2,0,0,10,2,10,0,2,61,26,0,0,23,1,0,19,0,0,9,84,23,0,18,4,18,0,32,24,7,0,14,19,0,0,6,2,74,1,74,0,53,36,0,56,5,15,0,5,0,24,10,1,28,0,7,0,0,47,6,0,7,25,23,17
ENSG00000228037,22,0,78,25,42,3,3,15,11,0,9,9,32,3,3,2,0,9,0,4,40,0,0,0,21,6,0,14,10,19,35,35,41,35,0,5,3,0,51,9,9,14,9,32,111,0,12,12,0,1,0,0,18,6,1,11,41,0,39,7,51,7,41,0,0,49,0,32,50,20,0,6,0,2,44,0,0,0,0,45,4,26,0,0,0,11,8,5,25,4,0,0,106,110,0,16,28,0,22,0
ENSG00000284616,21,25,13,5,16,18,3,0,5,149,0,29,109,0,2,4,24,24,0,0,38,15,8,4,8,4,0,64,4,9,25,58,0,0,0,9,7,40,9,0,0,0,14,11,2,0,0,0,39,2,0,48,49,0,1,0,13,2,0,0,24,0,0,5,0,23,51,0,29,43,2,15,11,1,39,8,51,0,9,49,6,27,65,24,8,20,0,25,0,0,14,48,75,31,11,0,37,20,11,9
ENSG00000284616,0,67,0,0,0,13,0,23,0,0,5,87,32,19,0,3,0,0,0,2,0,1,0,3,18,7,0,13,7,0,7,58,0,0,0,0,11,1,84,11,0,11,13,25,34,0,3,7,31,0,0,30,0,5,0,117,0,4,0,14,45,8,14,8,16,0,0,38,0,0,5,0,16,8,46,15,11,27,0,44,9,2,28,0,0,22,20,0,0,14,21,21,0,29,24,0,0,42,0,39
ENSG00000284616,3,0,61,9,25,12,1,0,7,0,0,101,0,44,4,2,0,23,3,0,0,0,0,0,0,0,11,16,2,12,39,0,33,29,17,5,6,17,0,12,0,0,3,0,0,0,6,5,60,0,33,51,8,0,0,0,0,4,0,1,93,3,0,0,0,7,0,0,12,7,0,19,22,2,39,0,132,28,4,0,4,18,18,0,9,16,8,41,0,9,16,10,0,39,11,24,81,1,29,15
ENSG00000157911,74,39,0,3,8,23,4,2,6,0,8,3,92,4,0,0,3,43,2,1,25,2,0,17,36,0,5,0,0,8,15,0,11,41,2,2,5,29,19,17,6,3,3,8,14,30,0,0,0,3,0,43,5,5,4,44,0,0,6,20,60,0,18,6,22,22,20,4,0,15,13,10,13,0,57,29,59,26,8,27,6,23,14,22,11,14,0,49,18,0,20,43,0,114,9,42,18,0,7,10
ENSG00000142611,7,11,124,15,34,41,3,23,0,86,2,0,14,35,0,1,0,19,2,1,4,13,0,0,20,6,0,0,2,14,50,12,43,12,10,0,0,44,0,9,0,2,6,47,48,12,0,8,102,2,13,103,67,2,2,91,0,0,0,0,59,13,29,21,21,125,77,15,0,16,5,33,15,6,0,2,33,0,5,128,18,0,16,12,0,13,0,6,0,12,10,0,98,31,22,22,0,42,16,24
ENSG00000228037,14,54,0,0,24,0,0,25,0,124,6,0,103,0,4,0,0,18,4,2,7,5,0,17,17,1,3,42,6,0,38,0,34,0,0,15,20,74,0,65,7,22,25,47,0,0,19,7,83,3,31,12,73,9,0,0,7,3,48,11,45,16,8,0,0,24,67,32,34,13,1,0,0,0,0,16,36,28,3,47,13,32,0,22,0,0,6,2,24,14,12,9,37,21,7,13,9,34,2,1
ENSG00000228037,0,12,89,0,30,0,3,0,0,0,3,0,75,44,8,2,5,21,1,2,0,17,4,0,49,7,0,17,0,4,0,0,0,53,0,11,0,55,30,46,0,0,0,0,28,1,20,0,18,7,0,24,2,14,2,50,0,6,0,5,0,0,0,7,0,58,11,2,33,6,0,0,37,22,26,29,33,0,0,116,0,35,20,0,20,39,10,14,5,20,26,1,65,0,0,31,11,23,0,46
ENSG00000157911,0,7,81,6,32,25,0,0,0,0,0,98,61,30,7,0,2,35,1,0,4,9,4,5,32,0,1,0,2,0,39,81,13,24,0,12,15,54,7,20,0,5,8,10,15,20,14,5,57,0,0,118,0,7,3,18,4,1,0,5,0,6,53,3,40,56,53,0,37,8,1,4,12,8,0,0,78,39,5,64,0,0,10,11,0,0,0,7,23,0,2,44,11,119,16,41,0,5,0,20
ENSG00000157911,16,0,22,0,39,12,0,12,0,138,0,51,81,43,0,0,0,32,5,7,0,16,0,0,3,11,4,0,12,20,6,156,43,2,7,0,10,32,8,0,0,0,0,14,0,20,5,7,0,7,29,0,0,0,0,101,0,0,32,0,0,14,3,14,40,16,0,0,10,0,0,7,21,11,0,8,0,19,0,0,0,21,0,11,3,20,15,65,17,7,0,5,0,0,10,0,32,34,0,58
ENSG00000279928,0,3,58,0,30,8,1,0,0,0,5,67,0,13,3,0,14,0,3,4,0,0,0,21,5,4,7,17,0,0,9,0,0,35,2,0,8,53,9,0,0,9,0,36,9,10,0,11,0,0,0,31,4,9,0,0,0,0,35,9,0,25,0,8,33,10,23,65,0,0,1,12,64,0,0,20,0,110,0,0,0,18,19,0,11,0,10,10,11,8,9,10,77,0,33,5,14,4,34,29
ENSG00000279928,18,0,0,4,8,45,4,4,12,0,0,166,12,0,0,0,7,0,1,6,33,14,11,0,0,6,0,2,6,0,8,0,0,57,0,6,7,0,21,17,0,4,11,25,0,6,0,8,12,3,47,0,0,6,9,76,23,3,0,1,0,0,8,3,73,0,0,0,20,16,3,29,29,0,0,15,35,32,0,34,0,10,12,0,16,30,13,48,0,0,0,10,0,26,1,0,0,11,31,38
ENSG00000228037,36,42,0,2,11,16,1,7,0,114,1,77,0,33,7,0,28,0,4,5,11,6,0,10,11,0,3,2,7,0,19,58,0,0,9,1,8,0,0,28,0,1,0,8,2,26,0,0,44,1,20,91,1,2,2,62,0,0,14,0,0,0,9,13,48,101,7,0,15,39,0,15,0,19,61,8,0,63,0,0,5,0,15,2,10,7,13,19,8,10,28,17,31,107,9,18,0,3,0,0
ENSG00000228037,7,49,177,0,50,26,1,0,12,22,11,7,64,58,9,1,9,2,2,0,7,12,0,39,0,9,0,23,0,4,0,0,6,0,0,10,23,7,0,50,0,5,4,3,0,49,11,8,23,0,3,49,0,5,6,0,0,4,0,15,19,5,5,26,19,0,0,42,23,0,9,0,1,9,36,9,0,0,10,62,0,0,0,46,0,0,0,86,22,0,3,29,47,0,9,0,78,19,0,41
ENSG00000279928,0,26,0,7,0,17,0,2,12,139,2,0,0,0,0,2,0,10,4,1,23,7,6,18,6,0,3,0,0,0,0,46,12,0,18,3,3,17,5,8,12,0,0,0,0,15,14,5,96,1,16,70,8,9,5,0,30,0,0,0,16,30,16,8,49,0,15,2,0,0,0,4,0,0,88,0,0,8,11,75,4,53,0,3,10,8,0,75,8,16,0,18,124,36,29,8,65,16,0,54
ENSG00000157911,12,46,92,0,61,0,3,0,0,78,3,31,86,48,5,0,0,82,0,0,0,0,9,0,0,3,0,12,8,21,0,131,10,0,9,0,10,0,24,0,0,0,7,17,0,0,9,15,82,0,38,0,12,1,0,69,53,0,0,0,25,30,5,0,56,74,20,0,27,31,1,4,0,0,40,10,1,44,0,0,8,2,20,6,8,0,21,0,6,0,22,7,225,25,38,18,58,35,15,16
ENSG00000228037,0,0,17,0,12,14,0,9,2,0,3,39,92,56,0,4,0,35,0,6,51,9,0,3,13,0,3,11,0,9,15,98,0,6,11,0,9,6,24,0,0,6,0,14,0,3,7,5,2,0,0,2,0,6,5,67,2,1,7,10,67,2,33,0,31,51,38,0,11,45,0,4,0,20,29,19,34,36,12,0,7,19,0,2,8,0,5,40,11,0,10,21,45,0,28,4,9,13,26,0
ENSG00000228037,4,48,94,6,6,0,0,3,5,0,10,0,27,21,0,0,4,0,5,1,12,12,0,30,2,15,3,0,0,4,34,144,0,25,0,0,6,0,26,10,0,15,0,16,0,0,6,0,0,4,3,34,28,0,0,0,32,2,18,6,72,0,27,28,0,0,54,9,0,27,0,0,39,2,56,0,71,0,4,88,0,24,12,10,17,19,10,34,18,13,4,8,134,0,15,0,0,0,8,15
ENSG00000228037,26,48,155,8,17,11,0,1,0,0,1,49,63,17,4,3,1,0,1,0,0,14,10,5,2,9,2,5,4,0,4,0,51,10,3,2,18,82,46,4,2,7,0,1,95,0,3,5,24,3,0,44,0,7,3,101,0,0,6,3,0,0,45,0,0,47,43,0,10,14,0,0,0,20,0,0,36,67,18,121,0,12,34,0,0,26,5,0,0,18,28,52,0,15,0,0,32,4,0,0
ENSG00000284616,0,25,0,0,34,30,1,1,0,0,10,6,3,0,1,2,0,0,0,4,42,1,11,62,26,8,0,11,8,8,25,44,32,40,13,7,15,0,17,6,20,1,0,17,6,30,13,0,67,4,21,18,29,11,0,97,1,2,16,0,25,0,37,12,0,71,33,42,0,39,0,0,15,8,0,0,84,15,10,39,7,27,11,0,0,0,12,71,4,17,4,14,42,26,35,43,67,29,29,7
ENSG00000279928,3,43,233,0,11,27,0,15,12,0,13,122,0,21,0,6,0,57,0,5,0,2,13,24,8,10,7,14,10,14,0,125,0,22,3,2,1,0,37,5,0,0,15,12,0,0,3,4,0,1,4,30,28,1,7,0,25,2,8,26,58,19,41,16,83,0,56,37,0,22,7,0,0,3,37,20,48,0,17,64,0,0,5,45,2,9,12,53,0,0,10,26,0,0,37,16,43,32,6,30
ENSG00000142611,26,62,30,0,46,7,0,28,1,33,6,49,0,29,8,0,25,43,1,3,0,9,5,0,43,7,0,28,0,3,0,0,14,8,3,5,5,16,15,0,0,0,5,27,0,0,14,0,165,4,0,38,18,0,0,69,0,8,16,5,0,14,4,0,25,0,0,0,4,24,6,18,0,0,0,16,60,20,1,64,7,46,11,17,14,2,0,17,0,9,0,44,74,66,30,30,0,14,4,0
ENSG00000157911,23,23,115,0,42,26,3,21,10,160,3,3,127,22,0,5,7,0,1,1,0,0,0,38,11,3,11,17,0,3,0,0,0,0,1,1,5,56,0,50,13,0,14,11,6,2,10,0,31,2,25,63,0,6,2,95,27,3,0,2,40,28,39,0,0,13,0,26,26,0,6,12,31,2,35,10,0,64,24,32,12,46,0,19,0,18,0,6,24,0,0,0,0,0,18,0,0,21,9,19
ENSG00000157911,29,0,0,8,58,15,0,0,14,0,4,75,188,6,3,0,0,0,0,6,0,0,9,0,8,0,0,0,5,2,40,44,16,37,0,10,0,0,15,9,12,5,22,19,11,22,13,0,0,2,15,44,0,10,1,0,27,0,0,12,18,24,0,0,0,0,10,18,0,1,0,21,0,0,20,0,4,0,2,60,6,0,22,1,2,0,0,64,4,0,15,0,178,28,11,39,27,0,0,40
ENSG00000157911,16,9,14,16,0,0,1,10,19,0,0,48,22,0,0,0,0,43,6,0,68,15,5,36,30,0,9,0,10,11,0,0,18,21,9,10,21,0,2,25,3,14,0,12,53,45,0,0,80,2,14,0,36,32,0,19,0,2,37,11,0,23,0,0,0,34,5,51,0,36,1,0,0,0,0,2,0,46,17,0,1,45,0,1,0,6,5,23,9,20,7,37,59,75,8,23,64,5,12,36
ENSG00000142611,8,0,32,13,30,35,1,3,7,90,1,0,25,7,4,1,28,71,2,5,20,5,3,24,0,2,3,26,3,0,39,104,0,76,1,4,2,19,28,0,1,5,14,19,0,0,7,15,58,0,0,48,23,2,0,4,38,0,4,0,0,4,2,19,0,26,18,0,0,0,0,13,36,0,0,0,0,64,0,0,0,12,35,41,6,24,2,48,0,8,13,58,0,48,16,3,11,26,0,0
ENSG00000142611,0,7,0,0,29,5,0,1,13,50,0,0,31,48,0,5,6,33,2,0,0,0,8,0,3,0,0,54,5,0,3,0,0,0,16,14,0,74,45,17,4,0,20,10,0,8,17,0,24,0,41,110,34,4,2,72,15,4,17,11,44,31,0,10,0,5,69,19,41,0,0,10,34,1,0,0,98,36,17,0,1,5,32,33,0,0,14,22,0,11,4,17,0,0,16,0,29,35,0,46
ENSG00000279928,58,0,108,14,0,34,2,4,9,0,0,81,76,68,0,2,8,48,4,4,0,4,0,0,0,16,8,2,5,0,2,0,27,2,0,0,0,0,0,0,0,16,0,58,0,10,1,1,71,0,17,18,11,0,2,0,88,0,38,8,0,0,18,0,0,51,54,38,9,4,7,0,25,5,0,0,100,36,5,75,14,0,45,31,0,14,6,0,0,0,0,0,169,18,18,6,0,2,13,7
ENSG00000157911,0,0,83,0,41,26,0,0,4,16,0,160,0,0,9,2,25,0,2,0,25,0,11,13,8,0,0,28,0,0,24,51,0,27,3,12,5,0,0,19,24,2,8,0,0,15,20,11,58,0,4,0,5,16,7,80,69,0,52,13,24,22,8,31,0,0,0,30,25,10,1,7,17,0,42,13,11,0,13,115,23,31,6,0,0,6,0,101,19,0,4,13,8,113,0,19,8,24,11,0
ENSG00000157911,0,0,10,8,0,32,0,13,9,76,0,38,66,45,8,0,15,0,2,0,0,19,0,0,5,21,2,0,1,0,88,127,4,37,0,0,2,0,11,0,0,9,14,0,63,1,17,15,0,4,0,34,13,0,1,6,32,0,0,7,5,17,11,4,14,79,0,0,27,27,9,8,32,10,3,15,55,117,5,34,6,0,2,44,0,22,9,55,0,11,5,8,94,0,40,45,54,28,0,0
ENSG00000157911,1,27,18,0,60,49,2,10,2,90,0,99,83,36,11,1,0,24,0,0,11,0,0,1,0,8,18,0,0,0,7,0,20,0,0,13,2,16,58,30,9,1,17,5,0,0,0,3,64,0,62,3,0,1,0,0,1,1,37,6,20,6,11,22,0,37,26,115,0,3,8,11,17,5,0,9,25,27,0,30,5,0,49,0,5,18,0,0,22,1,7,14,46,54,9,34,13,0,24,14
ENSG00000279928,0,13,62,0,41,6,0,9,0,53,1,69,127,0,0,0,7,17,1,2,11,15,3,22,16,12,20,0,0,8,38,72,18,0,12,0,6,0,0,0,8,10,4,0,50,0,4,8,35,0,0,111,39,3,1,0,43,0,0,4,0,14,4,4,0,0,0,0,46,65,6,10,0,5,0,2,32,42,10,24,12,10,8,14,16,0,16,34,23,0,11,0,87,27,9,0,59,30,0,29
ENSG00000279928,15,0,0,11,24,6,0,16,4,125,0,48,0,0,7,1,8,24,0,5,36,23,0,39,0,8,10,24,0,7,0,0,0,14,0,0,0,0,33,7,0,0,0,28,39,19,0,9,9,0,22,0,0,4,0,84,14,0,0,5,43,0,0,0,0,41,9,19,27,1,0,22,26,13,0,8,30,85,0,66,0,19,4,19,8,54,11,0,0,16,11,0,0,0,25,38,5,0,9,45
ENSG00000228037,44,25,150,0,48,0,0,4,5,152,0,35,0,0,4,0,3,33,0,4,13,2,9,7,0,1,7,39,0,7,65,56,30,9,13,0,0,16,22,9,0,2,8,0,0,3,0,5,0,5,28,82,0,8,3,65,30,0,7,0,16,18,21,0,0,0,71,41,38,29,3,0,62,6,13,9,48,0,1,0,6,0,0,35,6,25,0,18,21,8,2,49,68,87,11,37,31,24,0,0
ENSG00000279928,3,66,96,0,9,0,0,1,0,145,0,49,0,16,0,0,26,35,1,0,7,0,4,1,0,10,0,18,0,0,41,79,12,51,19,1,0,0,44,0,0,10,0,0,79,5,0,6,119,2,2,24,0,1,2,56,14,2,0,0,130,0,0,0,49,39,2,0,19,0,2,7,6,0,16,0,60,0,26,0,25,0,0,46,5,1,8,44,0,13,17,3,161,0,37,35,5,1,40,0
ENSG00000284616,0,0,82,15,0,26,0,27,0,0,2,49,80,0,11,6,0,10,5,3,55,0,0,19,37,0,17,56,2,15,14,12,48,22,19,3,0,0,0,30,1,1,0,20,43,22,7,11,46,3,13,4,20,0,1,10,9,0,23,15,0,4,12,2,0,0,21,0,2,14,1,0,0,0,20,27,63,0,6,0,7,0,0,20,3,55,3,0,5,2,0,39,0,19,16,0,24,0,0,13
